** Structure <2095004>, 19 tags, length=96084, data length=96082, refs=2:
      70.12042       101.89098          2.1774E+00
      70.61945       101.82053          2.1577E+00
      71.11848       101.74975          2.1382E+00
      71.61750       101.67864          2.1188E+00
      72.11653       101.60722          2.0996E+00
      72.61556       101.53549          2.0806E+00
      73.11458       101.46345          2.0618E+00
      73.61361       101.39111          2.0431E+00
      74.11264       101.31847          2.0246E+00
      74.61167       101.24553          2.0063E+00
      75.11069       101.17231          1.9881E+00
      75.60972       101.09881          1.9701E+00
      76.10875       101.02503          1.9523E+00
      76.60777       100.95097          1.9347E+00
      77.10680       100.87664          1.9172E+00
      77.60583       100.80204          1.8998E+00
      78.10486       100.72718          1.8826E+00
      78.60388       100.65205          1.8656E+00
      79.10291       100.57667          1.8487E+00
      79.60194       100.50104          1.8320E+00
      80.10096       100.42515          1.8154E+00
      80.59999       100.34902          1.7990E+00
      81.09902       100.27264          1.7827E+00
      81.59805       100.19603          1.7666E+00
      82.09707       100.11917          1.7506E+00
      82.59610       100.04208          1.7348E+00
      83.09513        99.96476          1.7191E+00
      83.59415        99.88720          1.7036E+00
      84.09318        99.80942          1.6882E+00
      84.59221        99.73142          1.6729E+00
      85.09124        99.65319          1.6578E+00
      85.59026        99.57474          1.6428E+00
      86.08929        99.49608          1.6279E+00
      86.58832        99.41720          1.6132E+00
      87.08734        99.33811          1.5986E+00
      87.58637        99.25882          1.5841E+00
      88.08540        99.17931          1.5698E+00
      88.58443        99.09960          1.5556E+00
      89.08345        99.01968          1.5415E+00
      89.58248        98.93956          1.5276E+00
      90.08151        98.85925          1.5138E+00
      90.58053        98.77874          1.5001E+00
      91.07956        98.69803          1.4865E+00
      91.57859        98.61713          1.4731E+00
      92.07762        98.53604          1.4598E+00
      92.57664        98.45476          1.4465E+00
      93.07567        98.37330          1.4335E+00
      93.57470        98.29165          1.4205E+00
      94.07372        98.20981          1.4076E+00
      94.57275        98.12780          1.3949E+00
      95.07178        98.04560          1.3823E+00
      95.57081        97.96323          1.3698E+00
      96.06983        97.88068          1.3574E+00
      96.56886        97.79796          1.3451E+00
      97.06789        97.71506          1.3329E+00
      97.56692        97.63199          1.3209E+00
      98.06594        97.54875          1.3089E+00
      98.56497        97.46535          1.2970E+00
      99.06400        97.38178          1.2853E+00
      99.56302        97.29804          1.2737E+00
     100.06205        97.21414          1.2621E+00
     100.56108        97.13007          1.2507E+00
     101.06011        97.04585          1.2394E+00
     101.55913        96.96147          1.2281E+00
     102.05816        96.87692          1.2170E+00
     102.55719        96.79223          1.2060E+00
     103.05621        96.70737          1.1951E+00
     103.55524        96.62237          1.1842E+00
     104.05427        96.53721          1.1735E+00
     104.55330        96.45190          1.1629E+00
     105.05232        96.36643          1.1523E+00
     105.55135        96.28082          1.1419E+00
     106.05038        96.19507          1.1315E+00
     106.54940        96.10916          1.1213E+00
     107.04843        96.02311          1.1111E+00
     107.54746        95.93692          1.1010E+00
     108.04649        95.85058          1.0910E+00
     108.54551        95.76410          1.0811E+00
     109.04454        95.67748          1.0713E+00
     109.54357        95.59072          1.0616E+00
     110.04259        95.50382          1.0520E+00
     110.54162        95.41678          1.0424E+00
     111.04065        95.32961          1.0330E+00
     111.53968        95.24230          1.0236E+00
     112.03870        95.15485          1.0143E+00
     112.53773        95.06727          1.0051E+00
     113.03676        94.97956          9.9594E-01
     113.53578        94.89171          9.8689E-01
